Date,Price,Open,High,Low,Change %,Score 1,Score 2,Score 3,Score 4,Score 5,Average Score
2008-09-15,"1,192.70","1,250.92","1,250.92","1,192.70",-4.71%,0.3196217013270961,0.2608938831545228,0.5032796054304164,0.1985051100828799,0.3091473025880917,0.3182895205166013
2008-09-16,"1,213.60","1,188.31","1,214.84","1,169.28",1.75%,0.7445467025982611,0.5032796054304164,0.0527787664615853,0.219860680327452,0.1295062795545837,0.3299944068744597
2008-09-17,"1,156.39","1,210.34","1,210.34","1,155.88",-4.71%,0.1734885849392383,0.4381959627802918,0.3882137590888289,0.5032796054304164,0.3643667056490567,0.3735089235775664
2008-09-18,"1,206.51","1,157.08","1,211.14","1,133.50",4.33%,0.1295062795545837,0.5032796054304164,0.330401179641023,0.1530991000152539,0.4381959627802918,0.3108964254843137
2008-09-19,"1,255.08","1,213.11","1,265.12","1,213.11",4.03%,0.219860680327452,0.0527787664615853,0.5032796054304164,0.5032796054304164,0.2699954238063761,0.3098388162912492
2008-09-22,"1,207.09","1,255.37","1,255.37","1,205.61",-3.82%,0.5032796054304164,0.2275385162963339,0.4510601515228555,0.5554990593379773,0.219860680327452,0.391447602583007
2008-09-23,"1,188.22","1,207.61","1,221.15","1,187.06",-1.56%,0.1216250572024202,0.5032796054304164,0.1108964254843137,0.5032796054304164,0.7175980068134438,0.391335740072202
2008-09-24,"1,185.87","1,188.79","1,197.41","1,179.79",-0.20%,0.2521482686734123,0.5032796054304164,0.5032796054304164,0.1734885849392383,0.0113896374637717,0.288717140387451
2008-09-25,"1,209.18","1,187.87","1,220.03","1,187.87",1.97%,0.5032796054304164,0.5032796054304164,0.1021508110032032,0.1855392281486754,0.330401179641023,0.3249300859307468
2008-09-26,"1,213.27","1,204.47","1,215.77","1,187.54",0.34%,0.6761580312198098,0.6061422687751055,0.4770427619870849,0.5032796054304164,0.5032796054304164,0.5531804545685667
2008-09-29,"1,106.42","1,209.07","1,209.07","1,106.42",-8.81%,0.5032796054304164,0.3196217013270961,0.1336757004118574,0.2521482686734123,0.0916764122641988,0.2600803376213962
2008-09-30,"1,166.36","1,113.78","1,168.03","1,113.78",5.42%,0.7076320740326435,0.7940712869273401,0.5032796054304164,0.0901001677937661,0.3414857375298723,0.4873137743428077
2008-10-01,"1,161.06","1,164.17","1,167.03","1,140.77",-0.45%,0.7069202216911578,0.8758834596023796,0.5032796054304164,0.1179132557075303,0.5032796054304164,0.5414552295723801
2008-10-02,"1,114.28","1,160.64","1,160.64","1,111.43",-4.03%,0.2354705852443178,0.5032796054304164,0.6061422687751055,0.2793511974373315,0.0664565007372756,0.3381400315248893
2008-10-03,"1,099.23","1,115.16","1,153.82","1,098.14",-1.35%,0.0954899069507295,0.2608938831545228,0.3527736818020033,0.1855392281486754,0.5032796054304164,0.2795952610972694
2008-10-06,"1,056.89","1,097.56","1,097.56","1,007.97",-3.85%,0.8271215742106066,0.5032796054304164,0.2793511974373315,0.1985051100828799,0.5032796054304164,0.4623074185183301
2008-10-07,996.23,"1,057.60","1,072.91",996.23,-5.74%,0.2608938831545228,0.330401179641023,0.5032796054304164,0.5032796054304164,0.1472008949000863,0.349011033711293
2008-10-08,984.94,988.91,"1,021.06",970.97,-1.13%,0.1472008949000863,0.568363248080541,0.7272080134235013,0.5032796054304164,0.5032796054304164,0.4898662734529923
2008-10-09,909.92,988.42,"1,005.25",909.19,-7.62%,0.1918950526262265,0.3196217013270961,0.1623531804545685,0.5937356993949254,0.5032796054304164,0.3541770478466466
2008-10-10,899.22,902.31,936.36,839.80,-1.18%,0.5163980271520822,0.3882137590888289,0.4446026338536634,0.7790206945644989,0.5032796054304164,0.526302944017898
2008-10-13,"1,003.35",912.75,"1,006.93",912.75,11.58%,0.5032796054304164,0.9052727919865764,0.6183454517720038,0.2354705852443178,0.4510601515228555,0.542685717191234
2008-10-14,998.01,"1,009.97","1,044.31",972.07,-0.53%,0.2521482686734123,0.2360807443941627,0.5032796054304164,0.288961204047389,0.0826257182081658,0.2726191081507092
2008-10-15,907.84,994.60,994.60,903.99,-9.03%,0.5554990593379773,0.7538007830375756,0.2275385162963339,0.5425331774037728,0.5032796054304164,0.5165302283012152
2008-10-16,946.43,909.53,947.71,865.83,4.25%,0.5032796054304164,0.3091473025880917,0.5032796054304164,0.288961204047389,0.6537855290588295,0.4516906493110285
2008-10-17,940.55,942.29,984.64,918.74,-0.62%,0.5032796054304164,0.2699954238063761,0.5032796054304164,0.5032796054304164,0.1623531804545685,0.3884374841104388
2008-10-20,985.40,943.51,985.40,943.51,4.77%,0.6421925052117761,0.7710886256165149,0.5032796054304164,0.5032796054304164,0.5163980271520822,0.5872476737682412
2008-10-21,955.05,980.40,985.44,952.47,-3.08%,0.4770427619870849,0.6650734733309605,0.2275385162963339,0.5425331774037728,0.0875578380027456,0.3999491534041795
2008-10-22,896.78,951.67,951.67,875.81,-6.10%,0.6537855290588295,0.3091473025880917,0.7544109421874206,0.5032796054304164,0.1918950526262265,0.4825036863781969
2008-10-23,908.11,899.08,922.83,858.44,1.26%,0.697411908272741,0.8011898103421975,0.0324401281334214,0.8146641582346061,0.0515076015660751,0.4794427213098082
2008-10-24,876.77,895.22,896.30,852.85,-3.45%,0.5032796054304164,0.2436568871714038,0.1918950526262265,0.1179132557075303,0.6519550516092947,0.3417399705089743
2008-10-27,848.92,874.28,893.78,846.75,-3.18%,0.1855392281486754,0.5032796054304164,0.5032796054304164,0.330401179641023,0.5032796054304164,0.4051558448161895
2008-10-28,940.51,848.92,940.51,845.27,10.79%,0.2275385162963339,0.1734885849392383,0.2354705852443178,0.0805918543753494,0.1623531804545685,0.1758885442619615
2008-10-29,930.09,939.51,969.97,922.26,-1.11%,0.778410535414654,0.7495296689886611,0.0927441907764274,0.2275385162963339,0.5425331774037728,0.4781512177759698
2008-10-30,954.09,939.38,963.23,928.50,2.58%,0.5032796054304164,0.1985051100828799,0.0782020643717902,0.7537499364417551,0.1798952560126099,0.3427263944678903
2008-10-31,968.75,953.11,984.38,944.59,1.54%,0.5032796054304164,0.5032796054304164,0.2608938831545228,0.049016118370875,0.5032796054304164,0.3639497635633294
2008-11-03,966.30,968.67,975.57,958.82,-0.25%,0.5032796054304164,0.6869375095337367,0.2275385162963339,0.568363248080541,0.1794376366502262,0.4331113031982508
2008-11-04,"1,005.75",971.31,"1,007.51",971.31,4.08%,0.7076320740326435,0.568363248080541,0.4128235114659073,0.5032796054304164,0.5032796054304164,0.539075608887985
2008-11-05,952.77,"1,001.84","1,001.84",949.86,-5.27%,0.2699954238063761,0.6650734733309605,0.6761580312198098,0.2746224640260334,0.5032796054304164,0.4778257995627192
2008-11-06,904.88,952.40,952.40,899.73,-5.03%,0.1540651853358417,0.0782020643717902,0.697411908272741,0.5032796054304164,0.4770427619870849,0.3820003050795749
2008-11-07,930.99,907.44,931.46,906.90,2.89%,0.5032796054304164,0.8011898103421975,0.5032796054304164,0.5032796054304164,0.9164590430670666,0.6454975339401027
2008-11-10,919.21,936.75,951.95,907.47,-1.27%,0.2793511974373315,0.1855392281486754,0.1179132557075303,0.7272080134235013,0.4770427619870849,0.3574108913408246
2008-11-11,898.95,917.15,917.15,884.90,-2.20%,0.5032796054304164,0.4004169420857273,0.2053694005186352,0.2608938831545228,0.4901611837087506,0.3720242029796104
2008-11-12,852.30,893.39,893.39,850.48,-5.19%,0.1108964254843137,0.1734885849392383,0.5032796054304164,0.219860680327452,0.1012864188742563,0.2217623430111353
2008-11-13,911.29,853.13,913.01,818.69,6.92%,0.83871459805766,0.5032796054304164,0.6303960949814409,0.5032796054304164,0.6061422687751055,0.6163624345350078
2008-11-14,873.29,904.36,916.88,869.88,-4.17%,0.8184776529211368,0.5032796054304164,0.4510601515228555,0.6303960949814409,0.0805918543753494,0.4967610718462397
2008-11-17,850.75,873.23,882.29,848.98,-2.58%,0.0967610718462398,0.5032796054304164,0.768495449229674,0.3527736818020033,0.5032796054304164,0.4449178827477499
2008-11-18,859.12,852.34,865.90,826.84,0.98%,0.5032796054304164,0.0467280215589565,0.5032796054304164,0.1043880612193013,0.4510601515228555,0.3217470890323892
2008-11-19,806.58,859.03,864.57,806.18,-6.12%,0.3414857375298723,0.2793511974373315,0.0927441907764274,0.895662785376519,0.5032796054304164,0.4225047033101133
2008-11-20,752.44,805.87,820.52,747.78,-6.71%,0.5032796054304164,0.1254893984847714,0.5032796054304164,0.5032796054304164,0.1216250572024202,0.3513906543956881
2008-11-21,800.03,755.84,801.20,741.02,6.32%,0.3196217013270961,0.1855392281486754,0.1734885849392383,0.6421925052117761,0.5032796054304164,0.3648243250114404
2008-11-24,851.81,801.20,865.60,801.20,6.47%,0.0827274113998067,0.2521482686734123,0.5032796054304164,0.5032796054304164,0.5032796054304164,0.3689428992728937
2008-11-25,857.39,853.40,868.94,834.99,0.66%,0.7076320740326435,0.6537855290588295,0.2699954238063761,0.5032796054304164,0.0318299689835764,0.4333045202623684
2008-11-26,887.68,852.90,887.68,841.37,3.53%,0.5032796054304164,0.5032796054304164,0.2275385162963339,0.1678446128031728,0.330401179641023,0.3464687039202725
2008-11-28,896.24,886.89,896.25,881.21,0.96%,0.6690903544007728,0.5032796054304164,0.5032796054304164,0.5032796054304164,0.3643667056490567,0.5086591752682157
2008-12-01,816.21,888.61,888.61,815.69,-8.93%,0.1855392281486754,0.5032796054304164,0.5032796054304164,0.3527736818020033,0.3882137590888289,0.386617175980068
2008-12-02,848.81,817.94,850.54,817.94,3.99%,0.5937356993949254,0.2989271368281893,0.1143031474042812,0.0782020643717902,0.2997406823613159,0.2769817460721004
2008-12-03,870.74,843.60,873.12,827.60,2.58%,0.8271215742106066,0.9021711496415314,0.6421925052117761,0.0598972898764427,0.0676768190369654,0.4998118675954645
2008-12-04,845.22,869.75,875.60,833.60,-2.93%,0.2275385162963339,0.7332079117303096,0.3643667056490567,0.5032796054304164,0.1734885849392383,0.400376264809071
2008-12-05,876.07,844.43,879.42,818.41,3.65%,0.1379976610565922,0.1623531804545685,0.3414857375298723,0.330401179641023,0.3250114404840595,0.2594498398332231
2008-12-08,909.70,882.71,918.57,882.71,3.84%,0.7175980068134438,0.6761580312198098,0.6239385773122489,0.0954899069507295,0.5032796054304164,0.5232928255453297
2008-12-09,888.67,906.48,916.26,885.38,-2.31%,0.7940712869273401,0.1254893984847714,0.5032796054304164,0.7940712869273401,0.3643667056490567,0.516255656683785
2008-12-10,899.24,892.17,908.27,885.45,1.19%,0.1012864188742563,0.0527787664615853,0.3882137590888289,0.2436568871714038,0.5032796054304164,0.2578430874052981
2008-12-11,873.59,898.35,904.63,868.73,-2.85%,0.5032796054304164,0.5032796054304164,0.9110693039101032,0.6869375095337367,0.5032796054304164,0.6215691259470179
2008-12-12,879.73,871.79,883.24,851.35,0.70%,0.0901001677937661,0.1571159810850663,0.5032796054304164,0.5163980271520822,0.1734885849392383,0.2880764732801138
2008-12-15,868.57,881.07,884.63,857.72,-1.27%,0.5554990593379773,0.5032796054304164,0.2608938831545228,0.5032796054304164,0.5554990593379773,0.4756902425382621
2008-12-16,913.18,871.53,914.66,871.53,5.14%,0.2436568871714038,0.5032796054304164,0.330401179641023,0.1520313215030253,0.1550821172522499,0.2768902221996236
2008-12-17,904.42,908.16,918.85,895.94,-0.96%,0.4128235114659073,0.0310672700462703,0.2354705852443178,0.3882137590888289,0.1143031474042812,0.2363756546499211
2008-12-18,885.28,905.98,911.02,877.44,-2.12%,0.3091473025880917,0.5032796054304164,0.7076320740326435,0.7175980068134438,0.2521482686734123,0.4979610515076015
2008-12-19,887.88,886.96,905.47,883.02,0.29%,0.2406569380179996,0.2699954238063761,0.2053694005186352,0.3527736818020033,0.3527736818020033,0.2843138251894035
2008-12-22,871.63,887.20,887.37,857.09,-1.83%,0.1678446128031728,0.1043880612193013,0.1985051100828799,0.4901611837087506,0.0387451060151522,0.1999288147658514
2008-12-23,863.16,874.31,880.44,860.10,-0.97%,0.5032796054304164,0.0983373163166725,0.5937356993949254,0.3091473025880917,0.4004169420857273,0.3809833731631667
2008-12-24,868.15,863.87,869.79,861.44,0.58%,0.5032796054304164,0.5032796054304164,0.1520313215030253,0.5032796054304164,0.8271215742106066,0.4977983424009762
2008-12-26,872.80,869.51,873.74,866.52,0.54%,0.1012864188742563,0.5032796054304164,0.219860680327452,0.2989271368281893,0.4338231555397365,0.3114353994000101
2008-12-29,869.42,872.37,873.70,857.07,-0.39%,0.1520313215030253,0.3761631158793918,0.288961204047389,0.5032796054304164,0.3882137590888289,0.3417298011898103
2008-12-30,890.64,870.58,891.12,870.58,2.44%,0.0740326435145166,0.1379976610565922,0.3407230385925662,0.5032796054304164,0.3414857375298723,0.2795037372247927
