Date,Scores,Normalized_Scores
2016-06-01,-0.7506,0.12162505720242023
2016-06-01,-0.7096,0.14247216148878827
2016-06-01,0.0,0.5032796054304164
2016-06-01,-0.33,0.33548583922306396
2016-06-01,-0.4588,0.2699954238063761
2016-05-31,0.5574,0.7866985305333807
2016-05-31,0.128,0.568363248080541
2016-05-31,-0.5423,0.22753851629633393
2016-05-31,-0.4215,0.288961204047389
2016-05-31,0.0,0.5032796054304164
2016-05-30,0.1531,0.5811257436314639
2016-05-30,0.7783,0.899018660700666
2016-05-30,0.2732,0.6421925052117761
2016-05-30,0.0,0.5032796054304164
2016-05-30,0.0516,0.5295164488737478
2016-05-29,0.296,0.6537855290588295
2016-05-29,0.5267,0.7710886256165149
2016-05-29,-0.0772,0.46402603345706
2016-05-29,0.0,0.5032796054304164
2016-05-29,0.0,0.5032796054304164
2016-05-28,0.4404,0.7272080134235013
2016-05-28,-0.7096,0.14247216148878827
2016-05-28,-0.3182,0.3414857375298723
2016-05-28,0.0,0.5032796054304164
2016-05-28,0.0,0.5032796054304164
2016-05-27,0.5423,0.7790206945644989
2016-05-27,-0.34,0.330401179641023
2016-05-27,-0.959,0.0156607515126862
2016-05-27,0.1531,0.5811257436314639
2016-05-27,-0.8316,0.08043931458788828
2016-05-26,0.0,0.5032796054304164
2016-05-26,-0.7351,0.12950627955458377
2016-05-26,0.3612,0.6869375095337367
2016-05-26,-0.128,0.4381959627802918
2016-05-26,0.0,0.5032796054304164
2016-05-25,0.0,0.5032796054304164
2016-05-25,-0.7003,0.14720089490008637
2016-05-25,-0.4215,0.288961204047389
2016-05-25,-0.5719,0.21248792393349264
2016-05-25,-0.1114,0.44663649768647984
2016-05-24,-0.5574,0.21986068032745204
2016-05-24,0.0772,0.5425331774037728
2016-05-24,-0.8402,0.07606650734733306
2016-05-24,0.0,0.5032796054304164
2016-05-24,0.0,0.5032796054304164
2016-05-23,-0.9451,0.022728428331723116
2016-05-23,-0.5261,0.23577566481924028
2016-05-23,-0.4939,0.2521482686734123
2016-05-23,-0.9571,0.016626836833273984
2016-05-23,0.0,0.5032796054304164
2016-05-22,-0.5719,0.21248792393349264
2016-05-22,-0.2263,0.38821375908882894
2016-05-22,-0.6908,0.15203132150302534
2016-05-22,-0.3612,0.3196217013270961
2016-05-22,-0.4939,0.2521482686734123
2016-05-21,-0.4767,0.2608938831545228
2016-05-21,-0.8126,0.09010016779376617
2016-05-21,0.0,0.5032796054304164
2016-05-21,-0.4019,0.2989271368281893
2016-05-21,0.2946,0.6530736767173437
2016-05-20,0.0,0.5032796054304164
2016-05-20,-0.6486,0.1734885849392383
2016-05-20,0.0,0.5032796054304164
2016-05-20,0.0516,0.5295164488737478
2016-05-20,-0.836,0.07820206437179028
2016-05-19,-0.34,0.330401179641023
2016-05-19,-0.8807,0.055473636040067054
2016-05-19,-0.926,0.0324401281334214
2016-05-19,-0.4767,0.2608938831545228
2016-05-19,0.34,0.6761580312198098
2016-05-18,-0.4404,0.2793511974373315
2016-05-18,-0.4404,0.2793511974373315
2016-05-18,-0.5106,0.24365688717140382
2016-05-18,0.0,0.5032796054304164
2016-05-18,0.0,0.5032796054304164
2016-05-17,0.0,0.5032796054304164
2016-05-17,0.6369,0.8271215742106066
2016-05-17,0.0772,0.5425331774037728
2016-05-17,-0.8176,0.08755783800274569
2016-05-17,0.6597,0.83871459805766
2016-05-16,0.0,0.5032796054304164
2016-05-16,0.0,0.5032796054304164
2016-05-16,0.0,0.5032796054304164
2016-05-16,-0.3818,0.3091473025880917
2016-05-16,0.0516,0.5295164488737478
2016-05-15,0.4891,0.7519703055880408
2016-05-15,-0.34,0.330401179641023
2016-05-15,-0.8442,0.07403264351451666
2016-05-15,0.0,0.5032796054304164
2016-05-15,-0.1596,0.4221284385010423
2016-05-14,0.4215,0.7175980068134438
2016-05-14,-0.3818,0.3091473025880917
2016-05-14,-0.2732,0.3643667056490567
2016-05-14,0.0,0.5032796054304164
2016-05-14,-0.128,0.4381959627802918
2016-05-13,0.3818,0.697411908272741
2016-05-13,-0.4588,0.2699954238063761
2016-05-13,0.0,0.5032796054304164
2016-05-13,-0.0772,0.46402603345706
2016-05-13,-0.5719,0.21248792393349264
2016-05-12,-0.743,0.12548939848477142
2016-05-12,0.2263,0.6183454517720038
2016-05-12,-0.3182,0.3414857375298723
2016-05-12,0.0,0.5032796054304164
2016-05-12,0.128,0.568363248080541
2016-05-11,0.5106,0.762902323689429
2016-05-11,0.0,0.5032796054304164
2016-05-11,0.1531,0.5811257436314639
2016-05-11,0.0,0.5032796054304164
2016-05-11,-0.8225,0.0850663548075456
2016-05-10,-0.5106,0.24365688717140382
2016-05-10,-0.5994,0.1985051100828799
2016-05-10,-0.6597,0.1678446128031728
2016-05-10,0.25,0.6303960949814409
2016-05-10,-0.1531,0.4254334672293689
2016-05-09,-0.128,0.4381959627802918
2016-05-09,0.0258,0.5163980271520822
2016-05-09,0.0,0.5032796054304164
2016-05-09,0.0,0.5032796054304164
2016-05-09,-0.2263,0.38821375908882894
2016-05-08,0.3182,0.6650734733309605
2016-05-08,-0.5574,0.21986068032745204
2016-05-08,0.0,0.5032796054304164
2016-05-08,0.7269,0.8728835104489754
2016-05-08,0.4215,0.7175980068134438
2016-05-07,0.6908,0.8545278893578074
2016-05-07,0.0,0.5032796054304164
2016-05-07,0.0,0.5032796054304164
2016-05-07,-0.4767,0.2608938831545228
2016-05-07,0.7964,0.9082218945441602
2016-05-06,0.0,0.5032796054304164
2016-05-06,-0.3818,0.3091473025880917
2016-05-06,0.8442,0.9325265673463161
2016-05-06,-0.34,0.330401179641023
2016-05-06,-0.5574,0.21986068032745204
2016-05-05,0.296,0.6537855290588295
2016-05-05,0.0,0.5032796054304164
2016-05-05,-0.9062,0.04250775410586255
2016-05-05,-0.5994,0.1985051100828799
2016-05-05,-0.5106,0.24365688717140382
2016-05-04,-0.5574,0.21986068032745204
2016-05-04,-0.5423,0.22753851629633393
2016-05-04,-0.7717,0.11089642548431378
2016-05-04,0.2732,0.6421925052117761
2016-05-04,-0.975,0.007525296181420615
2016-05-03,0.0,0.5032796054304164
2016-05-03,-0.3182,0.3414857375298723
2016-05-03,0.4588,0.7365637870544567
2016-05-03,-0.3818,0.3091473025880917
2016-05-03,-0.5346,0.2314537041745055
2016-05-02,0.0,0.5032796054304164
2016-05-02,0.0,0.5032796054304164
2016-05-02,-0.0258,0.49016118370875067
2016-05-02,-0.5859,0.20536940051863523
2016-05-02,-0.4939,0.2521482686734123
2016-05-01,0.0,0.5032796054304164
2016-05-01,0.2732,0.6421925052117761
2016-05-01,0.0,0.5032796054304164
2016-05-01,-0.8625,0.06472771647938164
2016-05-01,0.8625,0.9418314943814512
2016-04-30,0.8481,0.934509584583312
2016-04-30,0.1531,0.5811257436314639
2016-04-30,-0.8658,0.06304977881730811
2016-04-30,-0.5574,0.21986068032745204
2016-04-30,-0.4767,0.2608938831545228
2016-04-29,-0.4404,0.2793511974373315
2016-04-29,0.0,0.5032796054304164
2016-04-29,0.0516,0.5295164488737478
2016-04-29,-0.5859,0.20536940051863523
2016-04-29,0.0,0.5032796054304164
2016-04-28,-0.8402,0.07606650734733306
2016-04-28,0.0,0.5032796054304164
2016-04-28,-0.6605,0.1674378400366095
2016-04-28,-0.8555,0.06828697818681034
2016-04-28,-0.25,0.37616311587939183
2016-04-27,-0.34,0.330401179641023
2016-04-27,-0.7269,0.1336757004118574
2016-04-27,-0.5106,0.24365688717140382
2016-04-27,0.1531,0.5811257436314639
2016-04-27,0.0,0.5032796054304164
2016-04-26,-0.4767,0.2608938831545228
2016-04-26,-0.6369,0.17943763665022622
2016-04-26,0.4939,0.7544109421874206
2016-04-26,0.0,0.5032796054304164
2016-04-26,-0.875,0.05837189200183046
2016-04-25,-0.9022,0.044541617938678946
2016-04-25,-0.0772,0.46402603345706
2016-04-25,-0.7506,0.12162505720242023
2016-04-25,0.0258,0.5163980271520822
2016-04-25,-0.6705,0.16235318045456854
2016-04-24,-0.2732,0.3643667056490567
2016-04-24,-0.7003,0.14720089490008637
2016-04-24,-0.4019,0.2989271368281893
2016-04-24,-0.34,0.330401179641023
2016-04-24,0.5106,0.762902323689429
2016-04-23,-0.7003,0.14720089490008637
2016-04-23,0.1779,0.5937356993949254
2016-04-23,-0.25,0.37616311587939183
2016-04-23,-0.4019,0.2989271368281893
2016-04-23,-0.9313,0.029745258554939702
2016-04-22,-0.4939,0.2521482686734123
2016-04-22,-0.7003,0.14720089490008637
2016-04-22,-0.0258,0.49016118370875067
2016-04-22,0.7003,0.8593583159607464
2016-04-22,0.7717,0.895662785376519
2016-04-21,0.0,0.5032796054304164
2016-04-21,0.0,0.5032796054304164
2016-04-21,-0.4019,0.2989271368281893
2016-04-21,-0.128,0.4381959627802918
2016-04-21,-0.276,0.3629430009660852
2016-04-20,0.0,0.5032796054304164
2016-04-20,0.4588,0.7365637870544567
2016-04-20,-0.5106,0.24365688717140382
2016-04-20,0.2023,0.6061422687751055
2016-04-20,-0.0516,0.4770427619870849
2016-04-19,0.4404,0.7272080134235013
2016-04-19,-0.0516,0.4770427619870849
2016-04-19,-0.6705,0.16235318045456854
2016-04-19,0.0,0.5032796054304164
2016-04-19,-0.6808,0.1571159810850663
2016-04-18,0.0,0.5032796054304164
2016-04-18,-0.8625,0.06472771647938164
2016-04-18,-0.2755,0.3631972339451873
2016-04-18,-0.5719,0.21248792393349264
2016-04-18,0.2263,0.6183454517720038
2016-04-17,0.5994,0.8080541007779529
2016-04-17,-0.4767,0.2608938831545228
2016-04-17,0.4939,0.7544109421874206
2016-04-17,0.4215,0.7175980068134438
2016-04-17,-0.5719,0.21248792393349264
2016-04-16,0.4404,0.7272080134235013
2016-04-16,0.4215,0.7175980068134438
2016-04-16,0.0,0.5032796054304164
2016-04-16,0.2263,0.6183454517720038
2016-04-16,-0.4215,0.288961204047389
2016-04-15,-0.4588,0.2699954238063761
2016-04-15,-0.6908,0.15203132150302534
2016-04-15,-0.128,0.4381959627802918
2016-04-15,-0.4019,0.2989271368281893
2016-04-15,0.0,0.5032796054304164
2016-04-14,0.0,0.5032796054304164
2016-04-14,0.2263,0.6183454517720038
2016-04-14,0.0,0.5032796054304164
2016-04-14,-0.5574,0.21986068032745204
2016-04-14,0.0,0.5032796054304164
2016-04-13,0.0,0.5032796054304164
2016-04-13,-0.3612,0.3196217013270961
2016-04-13,-0.7003,0.14720089490008637
2016-04-13,-0.6369,0.17943763665022622
2016-04-13,0.0,0.5032796054304164
2016-04-12,-0.8402,0.07606650734733306
2016-04-12,0.5106,0.762902323689429
2016-04-12,0.0,0.5032796054304164
2016-04-12,-0.7506,0.12162505720242023
2016-04-12,0.5859,0.8011898103421975
2016-04-11,0.296,0.6537855290588295
2016-04-11,-0.4767,0.2608938831545228
2016-04-11,-0.25,0.37616311587939183
2016-04-11,-0.5574,0.21986068032745204
2016-04-11,0.5423,0.7790206945644989
2016-04-10,0.5423,0.7790206945644989
2016-04-10,-0.25,0.37616311587939183
2016-04-10,-0.2263,0.38821375908882894
2016-04-10,-0.4939,0.2521482686734123
2016-04-10,-0.9062,0.04250775410586255
2016-04-09,0.4939,0.7544109421874206
2016-04-09,0.25,0.6303960949814409
2016-04-09,0.0,0.5032796054304164
2016-04-09,-0.6597,0.1678446128031728
2016-04-09,-0.5994,0.1985051100828799
2016-04-08,0.296,0.6537855290588295
2016-04-08,0.0,0.5032796054304164
2016-04-08,-0.296,0.3527736818020033
2016-04-08,0.128,0.568363248080541
2016-04-08,0.0,0.5032796054304164
2016-04-07,0.4939,0.7544109421874206
2016-04-07,0.0,0.5032796054304164
2016-04-07,0.0,0.5032796054304164
2016-04-07,0.4019,0.7076320740326435
2016-04-07,0.3724,0.6926323282656226
2016-04-06,-0.25,0.37616311587939183
2016-04-06,0.0,0.5032796054304164
2016-04-06,0.0,0.5032796054304164
2016-04-06,0.3078,0.6597854273656378
2016-04-06,-0.34,0.330401179641023
2016-04-05,0.0,0.5032796054304164
2016-04-05,-0.6705,0.16235318045456854
2016-04-05,0.1779,0.5937356993949254
2016-04-05,0.0,0.5032796054304164
2016-04-05,-0.34,0.330401179641023
2016-04-04,-0.6369,0.17943763665022622
2016-04-04,-0.296,0.3527736818020033
2016-04-04,-0.34,0.330401179641023
2016-04-04,0.2584,0.6346672090303553
2016-04-04,0.0,0.5032796054304164
2016-04-03,0.0,0.5032796054304164
2016-04-03,-0.34,0.330401179641023
2016-04-03,-0.4404,0.2793511974373315
2016-04-03,-0.5106,0.24365688717140382
2016-04-03,-0.5574,0.21986068032745204
2016-04-02,0.2732,0.6421925052117761
2016-04-02,-0.7906,0.10128641887425632
2016-04-02,0.0516,0.5295164488737478
2016-04-02,-0.8126,0.09010016779376617
2016-04-02,-0.7783,0.10754055016016673
2016-04-01,0.0,0.5032796054304164
2016-04-01,0.0,0.5032796054304164
2016-04-01,-0.7269,0.1336757004118574
2016-04-01,0.3818,0.697411908272741
2016-04-01,-0.5106,0.24365688717140382
2016-03-31,-0.9502,0.02013525194488225
2016-03-31,0.5994,0.8080541007779529
2016-03-31,-0.2523,0.3749936441755224
2016-03-31,-0.128,0.4381959627802918
2016-03-31,0.0,0.5032796054304164
2016-03-30,-0.3182,0.3414857375298723
2016-03-30,-0.34,0.330401179641023
2016-03-30,-0.4019,0.2989271368281893
2016-03-30,-0.7717,0.11089642548431378
2016-03-30,0.0,0.5032796054304164
2016-03-29,0.0,0.5032796054304164
2016-03-29,0.2732,0.6421925052117761
2016-03-29,-0.2732,0.3643667056490567
2016-03-29,0.0,0.5032796054304164
2016-03-29,-0.4767,0.2608938831545228
2016-03-28,-0.5106,0.24365688717140382
2016-03-28,0.5423,0.7790206945644989
2016-03-28,-0.3182,0.3414857375298723
2016-03-28,0.5267,0.7710886256165149
2016-03-28,0.5267,0.7710886256165149
2016-03-26,-0.7906,0.10128641887425632
2016-03-26,-0.5423,0.22753851629633393
2016-03-26,0.0,0.5032796054304164
2016-03-26,-0.296,0.3527736818020033
2016-03-26,-0.743,0.12548939848477142
2016-03-25,-0.872,0.059897289876442716
2016-03-25,-0.6249,0.1855392281486754
2016-03-25,-0.7935,0.09981186759546445
2016-03-25,-0.6808,0.1571159810850663
2016-03-25,-0.6486,0.1734885849392383
2016-03-24,0.0,0.5032796054304164
2016-03-24,-0.6705,0.16235318045456854
2016-03-24,-0.6124,0.19189505262622658
2016-03-24,0.1154,0.5619565770071693
2016-03-24,-0.2263,0.38821375908882894
2016-03-23,0.0,0.5032796054304164
2016-03-23,-0.6486,0.1734885849392383
2016-03-23,-0.2732,0.3643667056490567
2016-03-23,-0.891,0.05023643667056488
2016-03-23,-0.128,0.4381959627802918
2016-03-22,-0.9477,0.021406416840392517
2016-03-22,-0.8402,0.07606650734733306
2016-03-22,-0.6705,0.16235318045456854
2016-03-22,-0.7845,0.10438806121930133
2016-03-22,-0.4404,0.2793511974373315
2016-03-21,-0.8658,0.06304977881730811
2016-03-21,0.0,0.5032796054304164
2016-03-21,0.0,0.5032796054304164
2016-03-21,-0.891,0.05023643667056488
2016-03-21,0.0,0.5032796054304164
2016-03-20,0.0,0.5032796054304164
2016-03-20,-0.5423,0.22753851629633393
2016-03-20,-0.7906,0.10128641887425632
2016-03-20,0.6124,0.8146641582346061
2016-03-20,-0.4215,0.288961204047389
2016-03-19,-0.4939,0.2521482686734123
2016-03-19,-0.7184,0.13799766105659222
2016-03-19,-0.6369,0.17943763665022622
2016-03-19,-0.5423,0.22753851629633393
2016-03-19,-0.6597,0.1678446128031728
2016-03-18,-0.6249,0.1855392281486754
2016-03-18,0.0,0.5032796054304164
2016-03-18,-0.8519,0.07011745563634508
2016-03-18,-0.5574,0.21986068032745204
2016-03-18,-0.836,0.07820206437179028
2016-03-17,0.0,0.5032796054304164
2016-03-17,0.0,0.5032796054304164
2016-03-17,0.0258,0.5163980271520822
2016-03-17,-0.2263,0.38821375908882894
2016-03-17,-0.2263,0.38821375908882894
2016-03-16,0.0772,0.5425331774037728
2016-03-16,0.0,0.5032796054304164
2016-03-16,0.4404,0.7272080134235013
2016-03-16,0.0,0.5032796054304164
2016-03-16,0.4767,0.74566532770631
2016-03-15,0.296,0.6537855290588295
2016-03-15,-0.6908,0.15203132150302534
2016-03-15,-0.4767,0.2608938831545228
2016-03-15,-0.296,0.3527736818020033
2016-03-15,-0.5574,0.21986068032745204
2016-03-14,-0.34,0.330401179641023
2016-03-14,0.0,0.5032796054304164
2016-03-14,0.5859,0.8011898103421975
2016-03-14,0.7717,0.895662785376519
2016-03-14,0.0,0.5032796054304164
2016-03-13,-0.5574,0.21986068032745204
2016-03-13,0.0,0.5032796054304164
2016-03-13,0.8402,0.9304927035134998
2016-03-13,0.0,0.5032796054304164
2016-03-13,-0.296,0.3527736818020033
2016-03-12,0.0,0.5032796054304164
2016-03-12,0.34,0.6761580312198098
2016-03-12,0.5719,0.7940712869273401
2016-03-12,0.0,0.5032796054304164
2016-03-12,-0.3612,0.3196217013270961
2016-03-11,-0.296,0.3527736818020033
2016-03-11,0.0772,0.5425331774037728
2016-03-11,-0.5859,0.20536940051863523
2016-03-11,0.5574,0.7866985305333807
2016-03-11,-0.7096,0.14247216148878827
2016-03-10,-0.7506,0.12162505720242023
2016-03-10,-0.7096,0.14247216148878827
2016-03-10,0.0,0.5032796054304164
2016-03-10,-0.6249,0.1855392281486754
2016-03-10,-0.7351,0.12950627955458377
2016-03-09,0.0,0.5032796054304164
2016-03-09,-0.4404,0.2793511974373315
2016-03-09,0.0,0.5032796054304164
2016-03-09,-0.7717,0.11089642548431378
2016-03-09,0.6808,0.8494432297757665
2016-03-08,-0.5859,0.20536940051863523
2016-03-08,-0.5574,0.21986068032745204
2016-03-08,-0.3182,0.3414857375298723
2016-03-08,-0.4404,0.2793511974373315
2016-03-08,0.0,0.5032796054304164
2016-03-07,-0.0258,0.49016118370875067
2016-03-07,0.2263,0.6183454517720038
2016-03-07,0.0,0.5032796054304164
2016-03-07,-0.7402,0.1269131031677429
2016-03-07,0.0,0.5032796054304164
2016-03-06,-0.6705,0.16235318045456854
2016-03-06,0.6908,0.8545278893578074
2016-03-06,0.0,0.5032796054304164
2016-03-06,-0.8993,0.04601616921747087
2016-03-06,-0.4767,0.2608938831545228
2016-03-05,0.0258,0.5163980271520822
2016-03-05,-0.802,0.09548990695072956
2016-03-05,0.0258,0.5163980271520822
2016-03-05,-0.8834,0.05410077795291601
2016-03-05,-0.4939,0.2521482686734123
2016-03-04,0.0,0.5032796054304164
2016-03-04,-0.2732,0.3643667056490567
2016-03-04,0.0,0.5032796054304164
2016-03-04,-0.6808,0.1571159810850663
2016-03-04,0.0,0.5032796054304164
2016-03-03,-0.1027,0.4510601515228555
2016-03-03,-0.5574,0.21986068032745204
2016-03-03,-0.4404,0.2793511974373315
2016-03-03,-0.7382,0.12793003508415107
2016-03-03,-0.5267,0.23547058524431785
2016-03-02,0.0,0.5032796054304164
2016-03-02,-0.3182,0.3414857375298723
2016-03-02,0.2023,0.6061422687751055
2016-03-02,0.802,0.9110693039101032
2016-03-02,-0.6249,0.1855392281486754
2016-03-01,-0.7322,0.1309808308333757
2016-03-01,0.0,0.5032796054304164
2016-03-01,-0.296,0.3527736818020033
2016-03-01,-0.2263,0.38821375908882894
2016-03-01,-0.5574,0.21986068032745204
2016-02-29,-0.4019,0.2989271368281893
2016-02-29,0.0,0.5032796054304164
2016-02-29,0.4588,0.7365637870544567
2016-02-29,-0.5423,0.22753851629633393
2016-02-29,-0.6808,0.1571159810850663
2016-02-28,-0.8481,0.0720496262775207
2016-02-28,-0.4767,0.2608938831545228
2016-02-28,0.0,0.5032796054304164
2016-02-28,0.296,0.6537855290588295
2016-02-28,-0.8176,0.08755783800274569
2016-02-27,0.5859,0.8011898103421975
2016-02-27,-0.8402,0.07606650734733306
2016-02-27,0.0,0.5032796054304164
2016-02-27,0.0,0.5032796054304164
2016-02-27,0.0516,0.5295164488737478
2016-02-26,0.0,0.5032796054304164
2016-02-26,0.0,0.5032796054304164
2016-02-26,0.0,0.5032796054304164
2016-02-26,0.4588,0.7365637870544567
2016-02-26,0.0,0.5032796054304164
2016-02-25,-0.296,0.3527736818020033
2016-02-25,0.4284,0.721106421925052
2016-02-25,-0.5106,0.24365688717140382
2016-02-25,-0.5267,0.23547058524431785
2016-02-25,-0.296,0.3527736818020033
2016-02-24,0.0,0.5032796054304164
2016-02-24,0.4588,0.7365637870544567
2016-02-24,-0.2263,0.38821375908882894
2016-02-24,0.0,0.5032796054304164
2016-02-24,0.1027,0.5554990593379773
2016-02-23,-0.1027,0.4510601515228555
2016-02-23,0.0,0.5032796054304164
2016-02-23,0.128,0.568363248080541
2016-02-23,0.0,0.5032796054304164
2016-02-23,-0.1531,0.4254334672293689
2016-02-22,-0.3612,0.3196217013270961
2016-02-22,-0.5574,0.21986068032745204
2016-02-22,-0.4215,0.288961204047389
2016-02-22,-0.4767,0.2608938831545228
2016-02-22,-0.7579,0.1179132557075303
2016-02-21,0.4585,0.7364112472669955
2016-02-21,-0.296,0.3527736818020033
2016-02-21,0.4215,0.7175980068134438
2016-02-21,-0.34,0.330401179641023
2016-02-21,0.3612,0.6869375095337367
2016-02-20,0.0,0.5032796054304164
2016-02-20,-0.765,0.11430314740428121
2016-02-20,-0.8885,0.051507601566075145
2016-02-20,0.0,0.5032796054304164
2016-02-20,0.0,0.5032796054304164
